layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4,payload_layers,header_length,payload_length,flow_id_mac,flow_id_ip,flow_id
IPv6,120,UDP,80,CoAP,72.0,1655374324.3046458,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9647,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.304687,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9648,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.304706,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9649,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.3047392,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9650,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.3047657,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9651,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.3048866,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9652,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.3049214,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9653,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.3050478,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9654,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.3050833,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9655,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.3051276,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9656,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.3051505,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9657,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.3051894,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9658,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.3052225,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9659,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.3052664,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9660,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.305292,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9661,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.3053277,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9662,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.3053534,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9663,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,66,UDP,26,CoAP,18.0,1655374324.3053892,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9664,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,45438.0
IPv6,120,UDP,80,CoAP,72.0,1655374324.3054154,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9665,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.305451,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9666,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.305477,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9667,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3055134,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9668,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3055382,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9669,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3055766,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9670,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3056018,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9671,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3056405,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9672,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3056655,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9673,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3057034,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9674,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3057294,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9675,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3057668,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9676,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.305792,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9677,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3058288,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9678,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3058558,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9679,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3058946,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9680,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.30592,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9681,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3059578,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9682,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3059828,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9683,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.30602,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9684,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3060455,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9685,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3060904,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9686,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3061476,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9687,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3062036,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9688,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3062346,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9689,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3063226,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9690,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.30637,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9691,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3064294,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9692,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3064775,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9693,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3065364,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9694,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3065634,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9695,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3066118,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9696,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.3066373,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9697,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,45438.0
IPv6,67,UDP,27,CoAP,19.0,1655374324.3066854,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,55105.0,5683.0,COAP,COAP.pcapng,9698,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,45438.0
IPv6,59,UDP,19,CoAP,11.0,1655374324.3067095,59,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,55105.0,COAP,COAP.pcapng,9699,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,2.0,,,,,,20.0,20.0,45438.0
IPv6,63,UDP,23,CoAP,15.0,1655374324.9678054,63,,,50:02:91:49:DD:88,50:02:91:13:70:30,0.0,52882.0,5683.0,COAP,COAP.pcapng,9700,50:02:91:49:DD:88,50:02:91:13:70:30,None,0.0,,,3.0,48.0,15.0,12.0,12.0,43455.0
IPv6,68,UDP,28,CoAP,20.0,1655374324.9678545,68,,,50:02:91:13:70:30,50:02:91:49:DD:88,0.0,5683.0,52882.0,COAP,COAP.pcapng,9701,50:02:91:13:70:30,50:02:91:49:DD:88,Raw,12.0,,,,,,12.0,12.0,43455.0
IPv6,69,UDP,29,CoAP,21.0,1655374324.9868088,69,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,38786.0,5683.0,COAP,COAP.pcapng,9702,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,21.0,18.0,18.0,30806.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.986879,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,38786.0,COAP,COAP.pcapng,9703,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,30806.0
IPv6,71,UDP,31,CoAP,23.0,1655374324.9869196,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,38786.0,5683.0,COAP,COAP.pcapng,9704,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,30806.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.986963,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,38786.0,COAP,COAP.pcapng,9705,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,30806.0
IPv6,71,UDP,31,CoAP,23.0,1655374324.9869888,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,38786.0,5683.0,COAP,COAP.pcapng,9706,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,30806.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.9870007,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,38786.0,COAP,COAP.pcapng,9707,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,30806.0
IPv6,71,UDP,31,CoAP,23.0,1655374324.9870234,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,38786.0,5683.0,COAP,COAP.pcapng,9708,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,30806.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.987033,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,38786.0,COAP,COAP.pcapng,9709,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,30806.0
IPv6,71,UDP,31,CoAP,23.0,1655374324.9870555,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,38786.0,5683.0,COAP,COAP.pcapng,9710,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,30806.0
IPv6,121,UDP,81,CoAP,73.0,1655374324.9870644,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,38786.0,COAP,COAP.pcapng,9711,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,30806.0
IPv6,71,UDP,31,CoAP,23.0,1655374324.9870846,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,38786.0,5683.0,COAP,COAP.pcapng,9712,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,30806.0
IPv6,100,UDP,60,CoAP,52.0,1655374324.987104,100,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,38786.0,COAP,COAP.pcapng,9713,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,43.0,,,,,,18.0,18.0,30806.0
IPv6,62,UDP,22,CoAP,14.0,1655374325.0106633,62,,,50:02:91:69:44:97,50:02:91:13:70:30,0.0,57095.0,5683.0,COAP,COAP.pcapng,9714,50:02:91:69:44:97,50:02:91:13:70:30,None,0.0,,,3.0,48.0,14.0,14.0,14.0,47259.0
IPv6,78,UDP,38,CoAP,30.0,1655374325.0106995,78,,,50:02:91:13:70:30,50:02:91:69:44:97,0.0,5683.0,57095.0,COAP,COAP.pcapng,9715,50:02:91:13:70:30,50:02:91:69:44:97,Raw,22.0,,,,,,14.0,14.0,47259.0
IPv6,67,UDP,27,CoAP,19.0,1655374325.013338,67,,,50:02:91:0F:D3:FC,50:02:91:13:70:30,0.0,53826.0,5683.0,COAP,COAP.pcapng,9716,50:02:91:0F:D3:FC,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,3.0,3.0,44296.0
IPv6,52,UDP,12,CoAP,4.0,1655374325.0133688,52,,,50:02:91:13:70:30,50:02:91:0F:D3:FC,0.0,5683.0,53826.0,COAP,COAP.pcapng,9717,50:02:91:13:70:30,50:02:91:0F:D3:FC,None,0.0,,,3.0,48.0,4.0,3.0,3.0,44296.0
IPv6,61,UDP,21,CoAP,13.0,1655374325.0141528,61,,,50:02:91:0F:D3:FC,50:02:91:13:70:30,0.0,60800.0,5683.0,COAP,COAP.pcapng,9718,50:02:91:0F:D3:FC,50:02:91:13:70:30,None,0.0,,,3.0,48.0,13.0,3.0,3.0,50576.0
IPv6,91,UDP,51,CoAP,43.0,1655374325.0141726,91,,,50:02:91:13:70:30,50:02:91:0F:D3:FC,0.0,5683.0,60800.0,COAP,COAP.pcapng,9719,50:02:91:13:70:30,50:02:91:0F:D3:FC,Raw,37.0,,,,,,3.0,3.0,50576.0
IPv6,63,UDP,23,CoAP,15.0,1655374325.0347009,63,,,50:02:91:9C:05:9F,50:02:91:13:70:30,0.0,47469.0,5683.0,COAP,COAP.pcapng,9720,50:02:91:9C:05:9F,50:02:91:13:70:30,None,0.0,,,3.0,48.0,15.0,16.0,16.0,38593.0
IPv6,68,UDP,28,CoAP,20.0,1655374325.0347376,68,,,50:02:91:13:70:30,50:02:91:9C:05:9F,0.0,5683.0,47469.0,COAP,COAP.pcapng,9721,50:02:91:13:70:30,50:02:91:9C:05:9F,Raw,12.0,,,,,,16.0,16.0,38593.0
IPv6,61,UDP,21,CoAP,13.0,1655374325.069008,61,,,50:02:91:AD:25:E1,50:02:91:13:70:30,0.0,59855.0,5683.0,COAP,COAP.pcapng,9722,50:02:91:AD:25:E1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,13.0,17.0,17.0,49734.0
IPv6,91,UDP,51,CoAP,43.0,1655374325.0690415,91,,,50:02:91:13:70:30,50:02:91:AD:25:E1,0.0,5683.0,59855.0,COAP,COAP.pcapng,9723,50:02:91:13:70:30,50:02:91:AD:25:E1,Raw,37.0,,,,,,17.0,17.0,49734.0
IPv6,69,UDP,29,CoAP,21.0,1655374325.074389,69,,,50:02:91:4C:08:DB,50:02:91:13:70:30,0.0,33814.0,5683.0,COAP,COAP.pcapng,9724,50:02:91:4C:08:DB,50:02:91:13:70:30,None,0.0,,,3.0,48.0,21.0,13.0,13.0,26336.0
IPv6,121,UDP,81,CoAP,73.0,1655374325.0744224,121,,,50:02:91:13:70:30,50:02:91:4C:08:DB,0.0,5683.0,33814.0,COAP,COAP.pcapng,9725,50:02:91:13:70:30,50:02:91:4C:08:DB,Raw,64.0,,,,,,13.0,13.0,26336.0
IPv6,71,UDP,31,CoAP,23.0,1655374325.0745056,71,,,50:02:91:4C:08:DB,50:02:91:13:70:30,0.0,33814.0,5683.0,COAP,COAP.pcapng,9726,50:02:91:4C:08:DB,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,13.0,13.0,26336.0
IPv6,121,UDP,81,CoAP,73.0,1655374325.074519,121,,,50:02:91:13:70:30,50:02:91:4C:08:DB,0.0,5683.0,33814.0,COAP,COAP.pcapng,9727,50:02:91:13:70:30,50:02:91:4C:08:DB,Raw,64.0,,,,,,13.0,13.0,26336.0
IPv6,71,UDP,31,CoAP,23.0,1655374325.0745509,71,,,50:02:91:4C:08:DB,50:02:91:13:70:30,0.0,33814.0,5683.0,COAP,COAP.pcapng,9728,50:02:91:4C:08:DB,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,13.0,13.0,26336.0
IPv6,121,UDP,81,CoAP,73.0,1655374325.0745628,121,,,50:02:91:13:70:30,50:02:91:4C:08:DB,0.0,5683.0,33814.0,COAP,COAP.pcapng,9729,50:02:91:13:70:30,50:02:91:4C:08:DB,Raw,64.0,,,,,,13.0,13.0,26336.0
IPv6,71,UDP,31,CoAP,23.0,1655374325.0746353,71,,,50:02:91:4C:08:DB,50:02:91:13:70:30,0.0,33814.0,5683.0,COAP,COAP.pcapng,9730,50:02:91:4C:08:DB,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,13.0,13.0,26336.0
IPv6,121,UDP,81,CoAP,73.0,1655374325.0746472,121,,,50:02:91:13:70:30,50:02:91:4C:08:DB,0.0,5683.0,33814.0,COAP,COAP.pcapng,9731,50:02:91:13:70:30,50:02:91:4C:08:DB,Raw,64.0,,,,,,13.0,13.0,26336.0
IPv6,71,UDP,31,CoAP,23.0,1655374325.0746806,71,,,50:02:91:4C:08:DB,50:02:91:13:70:30,0.0,33814.0,5683.0,COAP,COAP.pcapng,9732,50:02:91:4C:08:DB,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,13.0,13.0,26336.0
IPv6,121,UDP,81,CoAP,73.0,1655374325.0746918,121,,,50:02:91:13:70:30,50:02:91:4C:08:DB,0.0,5683.0,33814.0,COAP,COAP.pcapng,9733,50:02:91:13:70:30,50:02:91:4C:08:DB,Raw,64.0,,,,,,13.0,13.0,26336.0
IPv6,71,UDP,31,CoAP,23.0,1655374325.0747454,71,,,50:02:91:4C:08:DB,50:02:91:13:70:30,0.0,33814.0,5683.0,COAP,COAP.pcapng,9734,50:02:91:4C:08:DB,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,13.0,13.0,26336.0
IPv6,100,UDP,60,CoAP,52.0,1655374325.074756,100,,,50:02:91:13:70:30,50:02:91:4C:08:DB,0.0,5683.0,33814.0,COAP,COAP.pcapng,9735,50:02:91:13:70:30,50:02:91:4C:08:DB,Raw,43.0,,,,,,13.0,13.0,26336.0
IPv6,62,UDP,22,CoAP,14.0,1655374325.138714,62,,,50:02:91:0B:8F:E6,50:02:91:13:70:30,0.0,51489.0,5683.0,COAP,COAP.pcapng,9736,50:02:91:0B:8F:E6,50:02:91:13:70:30,None,0.0,,,3.0,48.0,14.0,2.0,2.0,42204.0
IPv6,78,UDP,38,CoAP,30.0,1655374325.1387534,78,,,50:02:91:13:70:30,50:02:91:0B:8F:E6,0.0,5683.0,51489.0,COAP,COAP.pcapng,9737,50:02:91:13:70:30,50:02:91:0B:8F:E6,Raw,22.0,,,,,,2.0,2.0,42204.0
IPv6,64,UDP,24,CoAP,16.0,1655374325.2173223,64,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,54495.0,5683.0,COAP,COAP.pcapng,9738,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,16.0,21.0,21.0,44898.0
IPv6,120,UDP,80,CoAP,72.0,1655374325.2173624,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,54495.0,COAP,COAP.pcapng,9739,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,44898.0
IPv6,66,UDP,26,CoAP,18.0,1655374325.2174554,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,54495.0,5683.0,COAP,COAP.pcapng,9740,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,44898.0
